338, 22, 2, 1, 11, 0
338, 22, 2, 1, 14, 0
338, 22, 3, 1, 25, 0
338, 22, 3, 1, 61, 0
338, 22, 1, 1, 62, 0
338, 22, 1, 5, 38, 0
338, 22, 0, 5, 47, 0
338, 22, 3, 5, 52, 0
338, 22, 2, 6, 56, 0
338, 22, 1, 7, 14, 0
338, 22, 0, 7, 21, 0
338, 22, 3, 7, 28, 0
338, 22, 2, 9, 29, 0
338, 22, 1, 9, 41, 0
338, 22, 0, 9, 51, 0
338, 22, 1, 9, 61, 0
338, 22, 0, 9, 62, 0
338, 22, 3, 10, 1, 0
338, 22, 1, 10, 25, 0
338, 22, 0, 12, 39, 0
338, 22, 1, 12, 45, 0
338, 22, 1, 12, 57, 0
338, 22, 0, 12, 62, 0
338, 22, 3, 13, 40, 0
338, 22, 0, 13, 48, 0
338, 22, 0, 13, 54, 0
338, 22, 0, 15, 1, 0
338, 22, 0, 15, 3, 0
338, 22, 1, 15, 11, 0
338, 22, 2, 15, 17, 0
338, 22, 2, 15, 46, 0
338, 22, 2, 18, 1, 0
338, 22, 2, 18, 8, 0
338, 22, 3, 18, 25, 0
338, 22, 0, 20, 48, 0
338, 22, 2, 21, 57, 0
338, 22, 3, 21, 62, 0
338, 22, 3, 23, 5, 0
338, 22, 0, 23, 8, 0
338, 22, 2, 23, 22, 0
338, 22, 0, 23, 40, 0
338, 22, 0, 24, 48, 0
338, 22, 3, 24, 53, 0
338, 22, 2, 24, 57, 0
338, 22, 3, 24, 62, 0
338, 22, 2, 26, 1, 0
338, 22, 1, 26, 8, 0
338, 22, 0, 26, 12, 0
338, 22, 0, 27, 25, 0
338, 22, 3, 30, 45, 0
338, 22, 0, 31, 62, 0
338, 22, 0, 34, 3, 0
338, 22, 3, 34, 10, 0
338, 22, 2, 34, 17, 0
338, 22, 2, 34, 48, 0
338, 22, 1, 34, 54, 0
338, 22, 0, 36, 39, 0
338, 22, 0, 37, 33, 0
338, 22, 2, 37, 38, 0
338, 22, 3, 38, 32, 0
338, 22, 1, 38, 39, 0
338, 22, 1, 41, 14, 0
338, 22, 3, 41, 53, 0
338, 22, 0, 42, 45, 0
338, 22, 2, 43, 13, 0
338, 22, 0, 43, 16, 0
338, 22, 3, 47, 25, 0
338, 22, 2, 47, 48, 0
338, 22, 1, 47, 57, 0
338, 22, 0, 47, 61, 0
338, 22, 1, 48, 45, 0
338, 22, 2, 49, 39, 0
338, 22, 1, 50, 53, 0
338, 22, 3, 50, 56, 0
338, 22, 0, 52, 10, 0
338, 22, 3, 52, 12, 0
338, 22, 0, 54, 11, 0
338, 22, 2, 55, 45, 0
338, 22, 0, 56, 48, 0
338, 22, 0, 57, 27, 0
338, 22, 3, 57, 31, 0
338, 22, 1, 57, 56, 0
338, 22, 1, 59, 1, 0
338, 22, 3, 59, 3, 0
338, 22, 1, 59, 53, 0
338, 22, 0, 60, 5, 0
338, 22, 1, 60, 31, 0
338, 22, 2, 61, 1, 0
338, 22, 1, 61, 2, 0
338, 22, 2, 61, 29, 0
338, 22, 3, 61, 32, 0
338, 22, 2, 62, 31, 0
338, 22, 1, 62, 39, 0
338, 22, 0, 62, 45, 0
338, 22, 2, 62, 50, 0
339, 22, 1, 1, 3, 0
339, 22, 3, 1, 10, 0
339, 22, 2, 1, 16, 0
339, 22, 3, 1, 18, 0
339, 22, 3, 1, 24, 0
339, 22, 2, 1, 28, 0
339, 22, 1, 1, 30, 0
339, 22, 1, 1, 36, 0
339, 22, 3, 1, 37, 0
339, 22, 3, 1, 43, 0
339, 22, 1, 1, 46, 0
339, 22, 0, 1, 49, 0
339, 22, 3, 1, 52, 0
339, 22, 3, 1, 58, 0
339, 22, 0, 2, 3, 0
339, 22, 0, 2, 4, 0
339, 22, 2, 2, 11, 0
339, 22, 1, 2, 14, 0
339, 22, 0, 2, 23, 0
339, 22, 2, 2, 25, 0
339, 22, 0, 2, 33, 0
339, 22, 2, 2, 52, 0
339, 22, 1, 2, 55, 0
339, 22, 1, 2, 62, 0
339, 22, 3, 3, 4, 0
339, 22, 2, 3, 36, 0
339, 22, 2, 3, 40, 0
339, 22, 0, 3, 56, 0
339, 22, 2, 3, 61, 0
339, 22, 2, 5, 1, 0
339, 22, 0, 5, 7, 0
339, 22, 3, 5, 21, 0
339, 22, 0, 5, 29, 0
339, 22, 0, 5, 43, 0
339, 22, 1, 6, 8, 0
339, 22, 1, 6, 14, 0
339, 22, 2, 6, 21, 0
339, 22, 3, 6, 29, 0
339, 22, 1, 6, 32, 0
339, 22, 2, 6, 34, 0
339, 22, 0, 6, 40, 0
339, 22, 3, 6, 47, 0
339, 22, 1, 6, 50, 0
339, 22, 2, 6, 52, 0
339, 22, 0, 6, 57, 0
339, 22, 3, 7, 2, 0
339, 22, 2, 7, 8, 0
339, 22, 0, 7, 15, 0
339, 22, 1, 7, 22, 0
339, 22, 1, 7, 38, 0
339, 22, 0, 7, 45, 0
339, 22, 3, 7, 56, 0
339, 22, 3, 7, 62, 0
339, 22, 0, 8, 3, 0
339, 22, 1, 8, 10, 0
339, 22, 0, 8, 23, 0
339, 22, 2, 8, 29, 0
339, 22, 2, 8, 34, 0
339, 22, 2, 8, 41, 0
339, 22, 0, 8, 61, 0
339, 22, 2, 9, 17, 0
339, 22, 1, 9, 30, 0
339, 22, 3, 9, 32, 0
339, 22, 3, 9, 39, 0
339, 22, 1, 9, 43, 0
339, 22, 2, 9, 52, 0
339, 22, 1, 9, 59, 0
339, 22, 2, 10, 3, 0
339, 22, 2, 10, 10, 0
339, 22, 1, 10, 11, 0
339, 22, 0, 10, 16, 0
339, 22, 3, 10, 18, 0
339, 22, 3, 10, 21, 0
339, 22, 3, 10, 23, 0
339, 22, 0, 10, 32, 0
339, 22, 0, 11, 4, 0
339, 22, 3, 11, 10, 0
339, 22, 0, 12, 23, 0
339, 22, 2, 12, 25, 0
339, 22, 1, 12, 41, 0
339, 22, 3, 12, 42, 0
339, 22, 0, 12, 43, 0
339, 22, 0, 12, 44, 0
339, 22, 0, 12, 49, 0
339, 22, 2, 12, 50, 0
339, 22, 1, 12, 52, 0
339, 22, 0, 12, 53, 0
339, 22, 3, 12, 60, 0
339, 22, 2, 13, 1, 0
339, 22, 2, 13, 41, 0
339, 22, 3, 13, 44, 0
339, 22, 2, 13, 58, 0
339, 22, 1, 13, 59, 0
339, 22, 3, 14, 3, 0
339, 22, 1, 14, 25, 0
339, 22, 1, 14, 39, 0
339, 22, 1, 14, 40, 0
339, 22, 2, 14, 44, 0
339, 22, 1, 14, 45, 0
339, 22, 3, 14, 48, 0
339, 22, 3, 14, 54, 0
339, 22, 0, 14, 57, 0
339, 22, 3, 14, 58, 0
339, 22, 0, 14, 62, 0
339, 22, 3, 15, 4, 0
339, 22, 2, 15, 9, 0
339, 22, 1, 15, 18, 0
339, 22, 0, 15, 39, 0
339, 22, 0, 15, 47, 0
339, 22, 2, 16, 10, 0
339, 22, 0, 16, 17, 0
339, 22, 3, 16, 42, 0
339, 22, 1, 17, 3, 0
339, 22, 3, 17, 17, 0
339, 22, 1, 17, 25, 0
339, 22, 2, 18, 2, 0
339, 22, 1, 18, 9, 0
339, 22, 3, 18, 19, 0
339, 22, 0, 19, 8, 0
339, 22, 2, 19, 15, 0
339, 22, 0, 19, 24, 0
339, 22, 3, 19, 48, 0
339, 22, 1, 19, 57, 0
339, 22, 2, 19, 61, 0
339, 22, 1, 19, 62, 0
339, 22, 0, 20, 15, 0
339, 22, 2, 20, 49, 0
339, 22, 0, 20, 54, 0
339, 22, 2, 20, 58, 0
339, 22, 1, 21, 48, 0
339, 22, 0, 21, 53, 0
339, 22, 3, 21, 58, 0
339, 22, 0, 21, 61, 0
339, 22, 3, 22, 4, 0
339, 22, 2, 22, 11, 0
