184, 22, 3, 2, 38, 0
184, 22, 2, 5, 42, 0
184, 22, 1, 6, 31, 0
184, 22, 0, 7, 38, 0
184, 22, 3, 7, 59, 0
184, 22, 1, 9, 43, 0
184, 22, 3, 15, 42, 0
184, 22, 0, 15, 46, 0
184, 22, 0, 15, 53, 0
184, 22, 2, 16, 41, 0
184, 22, 3, 21, 46, 0
184, 22, 0, 22, 44, 0
184, 22, 2, 23, 39, 0
184, 22, 1, 25, 39, 0
184, 22, 1, 26, 41, 0
184, 22, 2, 28, 43, 0
184, 22, 1, 29, 57, 0
184, 22, 1, 34, 42, 0
184, 22, 0, 37, 32, 0
184, 22, 1, 37, 56, 0
184, 22, 3, 41, 26, 0
184, 22, 2, 43, 56, 0
184, 22, 1, 45, 27, 0
184, 22, 1, 48, 24, 0
184, 22, 0, 49, 54, 0
184, 22, 3, 52, 58, 0
184, 22, 2, 54, 20, 0
184, 22, 1, 54, 27, 0
184, 22, 2, 55, 37, 0
184, 22, 3, 58, 47, 0
184, 22, 0, 60, 26, 0
184, 22, 0, 61, 51, 0
185, 22, 3, 0, 56, 0
185, 22, 3, 0, 58, 0
185, 22, 0, 0, 60, 0
185, 22, 0, 1, 36, 0
185, 22, 0, 1, 37, 0
185, 22, 2, 1, 42, 0
185, 22, 2, 1, 47, 0
185, 22, 1, 1, 50, 0
185, 22, 0, 1, 55, 0
185, 22, 2, 1, 58, 0
185, 22, 0, 1, 60, 0
185, 22, 1, 1, 62, 0
185, 22, 1, 2, 35, 0
185, 22, 0, 2, 36, 0
185, 22, 1, 2, 37, 0
185, 22, 1, 2, 42, 0
185, 22, 1, 2, 43, 0
185, 22, 3, 2, 45, 0
185, 22, 1, 2, 50, 0
185, 22, 1, 2, 56, 0
185, 22, 1, 2, 57, 0
185, 22, 3, 2, 60, 0
185, 22, 1, 3, 36, 0
185, 22, 3, 3, 37, 0
185, 22, 2, 3, 38, 0
185, 22, 3, 3, 40, 0
185, 22, 0, 3, 41, 0
185, 22, 2, 3, 48, 0
185, 22, 1, 3, 54, 0
185, 22, 3, 3, 60, 0
185, 22, 1, 3, 62, 0
185, 22, 2, 4, 37, 0
185, 22, 1, 4, 38, 0
185, 22, 0, 4, 42, 0
185, 22, 3, 4, 43, 0
185, 22, 0, 5, 32, 0
185, 22, 0, 5, 37, 0
185, 22, 3, 5, 48, 0
185, 22, 3, 5, 51, 0
185, 22, 2, 5, 57, 0
185, 22, 0, 6, 32, 0
185, 22, 1, 6, 45, 0
185, 22, 0, 6, 46, 0
185, 22, 0, 6, 49, 0
185, 22, 1, 6, 57, 0
185, 22, 0, 6, 58, 0
185, 22, 2, 7, 32, 0
185, 22, 2, 7, 33, 0
185, 22, 0, 7, 39, 0
185, 22, 3, 7, 43, 0
185, 22, 2, 7, 46, 0
185, 22, 0, 7, 50, 0
185, 22, 3, 7, 61, 0
185, 22, 1, 8, 33, 0
185, 22, 3, 8, 34, 0
185, 22, 3, 8, 38, 0
185, 22, 2, 8, 39, 0
185, 22, 1, 8, 40, 0
185, 22, 2, 8, 42, 0
185, 22, 0, 8, 43, 0
185, 22, 1, 8, 44, 0
185, 22, 1, 8, 52, 0
185, 22, 1, 8, 55, 0
185, 22, 0, 9, 33, 0
185, 22, 1, 9, 37, 0
185, 22, 0, 9, 38, 0
185, 22, 1, 9, 39, 0
185, 22, 2, 9, 40, 0
185, 22, 1, 9, 42, 0
185, 22, 3, 9, 49, 0
185, 22, 2, 9, 50, 0
185, 22, 2, 9, 54, 0
185, 22, 2, 9, 56, 0
185, 22, 0, 9, 59, 0
185, 22, 1, 9, 60, 0
185, 22, 1, 9, 62, 0
185, 22, 1, 10, 35, 0
185, 22, 0, 10, 38, 0
185, 22, 0, 10, 42, 0
185, 22, 0, 10, 43, 0
185, 22, 3, 10, 44, 0
185, 22, 2, 10, 45, 0
185, 22, 2, 10, 51, 0
185, 22, 3, 10, 59, 0
185, 22, 2, 11, 34, 0
185, 22, 1, 11, 36, 0
185, 22, 3, 11, 38, 0
185, 22, 3, 11, 43, 0
185, 22, 2, 11, 44, 0
185, 22, 0, 11, 48, 0
185, 22, 3, 11, 57, 0
185, 22, 3, 12, 33, 0
185, 22, 0, 12, 36, 0
185, 22, 1, 12, 49, 0
185, 22, 3, 12, 52, 0
185, 22, 0, 13, 33, 0
185, 22, 3, 13, 36, 0
185, 22, 0, 13, 42, 0
185, 22, 0, 13, 46, 0
185, 22, 0, 13, 47, 0
185, 22, 1, 13, 50, 0
185, 22, 3, 13, 51, 0
185, 22, 2, 13, 57, 0
185, 22, 1, 14, 34, 0
185, 22, 2, 14, 35, 0
185, 22, 3, 14, 41, 0
185, 22, 2, 14, 43, 0
185, 22, 0, 14, 45, 0
185, 22, 3, 14, 46, 0
185, 22, 2, 14, 47, 0
185, 22, 1, 14, 48, 0
185, 22, 0, 14, 50, 0
185, 22, 1, 14, 57, 0
185, 22, 1, 14, 58, 0
185, 22, 2, 14, 61, 0
185, 22, 2, 14, 63, 0
185, 22, 3, 15, 40, 0
185, 22, 1, 15, 43, 0
185, 22, 3, 15, 45, 0
185, 22, 2, 15, 49, 0
185, 22, 3, 15, 52, 0
185, 22, 2, 15, 57, 0
185, 22, 3, 16, 37, 0
185, 22, 0, 16, 38, 0
185, 22, 2, 16, 40, 0
185, 22, 2, 16, 42, 0
185, 22, 0, 16, 43, 0
185, 22, 1, 16, 45, 0
185, 22, 3, 16, 48, 0
185, 22, 3, 16, 52, 0
185, 22, 3, 16, 61, 0
185, 22, 1, 17, 36, 0
185, 22, 3, 17, 38, 0
185, 22, 2, 17, 40, 0
185, 22, 1, 17, 41, 0
185, 22, 1, 17, 42, 0
185, 22, 0, 17, 46, 0
185, 22, 1, 17, 47, 0
185, 22, 0, 17, 48, 0
185, 22, 3, 17, 56, 0
185, 22, 2, 17, 57, 0
185, 22, 1, 17, 63, 0
185, 22, 3, 18, 36, 0
185, 22, 0, 18, 37, 0
185, 22, 0, 18, 41, 0
185, 22, 3, 18, 43, 0
185, 22, 2, 18, 47, 0
185, 22, 1, 18, 49, 0
185, 22, 1, 18, 51, 0
185, 22, 3, 18, 55, 0
185, 22, 0, 18, 62, 0
185, 22, 3, 19, 42, 0
185, 22, 0, 19, 53, 0
185, 22, 1, 19, 59, 0
185, 22, 3, 19, 62, 0
185, 22, 0, 20, 45, 0
185, 22, 2, 20, 62, 0
185, 22, 0, 21, 41, 0
185, 22, 2, 21, 44, 0
185, 22, 0, 21, 45, 0
185, 22, 2, 21, 47, 0
185, 22, 1, 21, 62, 0
185, 22, 2, 22, 36, 0
185, 22, 3, 22, 40, 0
185, 22, 1, 22, 42, 0
185, 22, 1, 22, 45, 0
185, 22, 2, 22, 46, 0
185, 22, 3, 23, 35, 0
185, 22, 1, 23, 37, 0
185, 22, 2, 23, 40, 0
185, 22, 2, 23, 41, 0
185, 22, 2, 23, 44, 0
185, 22, 3, 23, 45, 0
185, 22, 0, 23, 46, 0
185, 22, 3, 23, 47, 0
185, 22, 0, 23, 57, 0
185, 22, 2, 24, 36, 0
185, 22, 0, 24, 39, 0
185, 22, 2, 24, 40, 0
185, 22, 3, 24, 41, 0
185, 22, 1, 24, 45, 0
185, 22, 2, 24, 50, 0
185, 22, 3, 24, 56, 0
185, 22, 1, 25, 40, 0
185, 22, 3, 25, 42, 0
185, 22, 2, 25, 56, 0
185, 22, 2, 25, 59, 0
185, 22, 1, 26, 39, 0
185, 22, 1, 26, 40, 0
185, 22, 1, 26, 45, 0
185, 22, 2, 26, 48, 0
185, 22, 1, 26, 49, 0
185, 22, 1, 26, 55, 0
185, 22, 3, 26, 60, 0
185, 22, 3, 26, 61, 0
185, 22, 0, 27, 40, 0
185, 22, 1, 27, 43, 0
185, 22, 1, 27, 44, 0
185, 22, 2, 27, 45, 0
185, 22, 0, 27, 46, 0
185, 22, 2, 28, 34, 0
185, 22, 3, 28, 35, 0
185, 22, 3, 28, 45, 0
185, 22, 0, 28, 50, 0
185, 22, 1, 28, 53, 0
185, 22, 0, 29, 34, 0
185, 22, 2, 29, 35, 0
185, 22, 2, 29, 38, 0
185, 22, 0, 29, 44, 0
185, 22, 3, 29, 46, 0
185, 22, 0, 29, 47, 0
185, 22, 0, 29, 50, 0
185, 22, 2, 29, 52, 0
185, 22, 3, 29, 60, 0
185, 22, 1, 29, 62, 0
185, 22, 1, 30, 37, 0
185, 22, 1, 30, 38, 0
185, 22, 0, 30, 39, 0
185, 22, 1, 30, 45, 0
185, 22, 2, 30, 46, 0
185, 22, 0, 30, 53, 0
